step,resource,price,prev_price,inventory
105,FERTILIZER,100,100,10000
106,WHEAT,29,29,9986
106,CARROT,35,35,9995
106,TOMATO,61,61,9995
106,STRAWBERRY,151,151,9986
106,MELON,266,266,9995
106,EGG,51,51,9986
106,MILK,179,179,9995
106,WOOL,215,215,9995
106,FERTILIZER,100,100,10000
107,WHEAT,29,29,9986
107,CARROT,35,35,9995
107,TOMATO,61,61,9995
107,STRAWBERRY,151,151,9986
107,MELON,266,266,9995
107,EGG,51,51,9986
107,MILK,179,179,9995
107,WOOL,215,215,9995
107,FERTILIZER,100,100,10000
108,WHEAT,29,29,9986
108,CARROT,35,35,9995
108,TOMATO,61,61,9995
108,STRAWBERRY,151,151,9986
108,MELON,266,266,9995
108,EGG,51,51,9986
108,MILK,179,179,9995
108,WOOL,215,215,9995
108,FERTILIZER,100,100,10000
109,WHEAT,29,29,9985
109,CARROT,35,35,9995
109,TOMATO,61,61,9995
109,STRAWBERRY,153,151,9985
109,MELON,266,266,9995
109,EGG,51,51,9985
109,MILK,179,179,9995
109,WOOL,215,215,9995
109,FERTILIZER,100,100,10000
110,WHEAT,29,29,9985
110,CARROT,35,35,9995
110,TOMATO,61,61,9995
110,STRAWBERRY,153,153,9985
110,MELON,266,266,9995
110,EGG,51,51,9985
110,MILK,179,179,9995
110,WOOL,215,215,9995
110,FERTILIZER,100,100,10000
111,WHEAT,29,29,9985
111,CARROT,35,35,9995
111,TOMATO,61,61,9995
111,STRAWBERRY,153,153,9985
111,MELON,266,266,9995
111,EGG,51,51,9985
111,MILK,179,179,9995
111,WOOL,215,215,9995
111,FERTILIZER,100,100,10000
112,WHEAT,29,29,9985
112,CARROT,35,35,9995
112,TOMATO,61,61,9995
112,STRAWBERRY,153,153,9985
112,MELON,266,266,9995
112,EGG,51,51,9985
112,MILK,179,179,9995
112,WOOL,215,215,9995
112,FERTILIZER,100,100,10000
113,WHEAT,29,29,9984
113,CARROT,35,35,9995
113,TOMATO,61,61,9995
113,STRAWBERRY,154,153,9984
113,MELON,266,266,9995
113,EGG,51,51,9984
113,MILK,179,179,9995
113,WOOL,215,215,9995
113,FERTILIZER,100,100,10000
114,WHEAT,29,29,9984
114,CARROT,35,35,9995
114,TOMATO,61,61,9995
114,STRAWBERRY,154,154,9984
114,MELON,266,266,9995
114,EGG,51,51,9984
114,MILK,179,179,9995
114,WOOL,215,215,9995
114,FERTILIZER,100,100,10000
115,WHEAT,29,29,9984
115,CARROT,35,35,9995
115,TOMATO,61,61,9995
115,STRAWBERRY,154,154,9984
115,MELON,266,266,9995
115,EGG,51,51,9984
115,MILK,179,179,9995
115,WOOL,215,215,9995
115,FERTILIZER,100,100,10000
116,WHEAT,29,29,9984
116,CARROT,35,35,9995
116,TOMATO,61,61,9995
116,STRAWBERRY,154,154,9984
116,MELON,266,266,9995
116,EGG,51,51,9984
116,MILK,179,179,9995
116,WOOL,215,215,9995
116,FERTILIZER,100,100,10000
117,WHEAT,29,29,9983
117,CARROT,35,35,9995
117,TOMATO,61,61,9995
117,STRAWBERRY,155,154,9983
117,MELON,266,266,9995
117,EGG,51,51,9983
117,MILK,179,179,9995
117,WOOL,215,215,9995
117,FERTILIZER,100,100,10000
118,WHEAT,29,29,9983
118,CARROT,35,35,9995
118,TOMATO,61,61,9995
118,STRAWBERRY,155,155,9983
118,MELON,266,266,9995
118,EGG,51,51,9983
118,MILK,179,179,9995
118,WOOL,215,215,9995
118,FERTILIZER,100,100,10000
119,WHEAT,29,29,9983
119,CARROT,35,35,9995
119,TOMATO,61,61,9995
119,STRAWBERRY,155,155,9983
119,MELON,266,266,9995
119,EGG,51,51,9983
119,MILK,179,179,9995
119,WOOL,215,215,9995
119,FERTILIZER,100,100,10000
120,WHEAT,29,29,9983
120,CARROT,35,35,9995
120,TOMATO,61,61,9995
120,STRAWBERRY,155,155,9983
120,MELON,266,266,9995
120,EGG,51,51,9983
120,MILK,179,179,9995
120,WOOL,215,215,9995
120,FERTILIZER,100,100,10000
121,WHEAT,29,29,9981
121,CARROT,35,35,9994
121,TOMATO,61,61,9994
121,STRAWBERRY,157,155,9981
121,MELON,267,266,9994
121,EGG,51,51,9981
121,MILK,181,179,9994
121,WOOL,217,215,9994
121,FERTILIZER,100,100,10000
122,WHEAT,29,29,9981
122,CARROT,35,35,9994
122,TOMATO,61,61,9994
122,STRAWBERRY,157,157,9981
122,MELON,267,267,9994
122,EGG,51,51,9981
122,MILK,181,181,9994
122,WOOL,217,217,9994
122,FERTILIZER,100,100,10000
123,WHEAT,29,29,9981
123,CARROT,35,35,9994
123,TOMATO,61,61,9994
123,STRAWBERRY,157,157,9981
123,MELON,267,267,9994
123,EGG,51,51,9981
123,MILK,181,181,9994
123,WOOL,217,217,9994
123,FERTILIZER,100,100,10000
124,WHEAT,29,29,9981
124,CARROT,35,35,9994
124,TOMATO,61,61,9994
124,STRAWBERRY,157,157,9981
124,MELON,267,267,9994
124,EGG,51,51,9981
124,MILK,181,181,9994
124,WOOL,217,217,9994
124,FERTILIZER,100,100,10000
125,WHEAT,29,29,9980
125,CARROT,35,35,9994
125,TOMATO,61,61,9994
125,STRAWBERRY,158,157,9980
125,MELON,267,267,9994
125,EGG,51,51,9980
125,MILK,181,181,9994
125,WOOL,217,217,9994
125,FERTILIZER,100,100,10000
126,WHEAT,29,29,9980
126,CARROT,35,35,9994
126,TOMATO,61,61,9994
126,STRAWBERRY,158,158,9980
126,MELON,267,267,9994
126,EGG,51,51,9980
126,MILK,181,181,9994
126,WOOL,217,217,9994
126,FERTILIZER,100,100,10000
127,WHEAT,29,29,9980
127,CARROT,35,35,9994
127,TOMATO,61,61,9994
127,STRAWBERRY,158,158,9980
127,MELON,267,267,9994
127,EGG,51,51,9980
127,MILK,181,181,9994
127,WOOL,217,217,9994
127,FERTILIZER,100,100,10000
128,WHEAT,29,29,9980
128,CARROT,35,35,9994
128,TOMATO,61,61,9994
128,STRAWBERRY,158,158,9980
128,MELON,267,267,9994
128,EGG,51,51,9980
128,MILK,181,181,9994
128,WOOL,217,217,9994
128,FERTILIZER,100,100,10000
129,WHEAT,30,29,9979
129,CARROT,35,35,9994
129,TOMATO,61,61,9994
129,STRAWBERRY,158,158,9979
129,MELON,267,267,9994
129,EGG,51,51,9979
129,MILK,181,181,9994
129,WOOL,217,217,9994
129,FERTILIZER,100,100,10000
130,WHEAT,30,30,9979
130,CARROT,35,35,9994
130,TOMATO,61,61,9994
130,STRAWBERRY,158,158,9979
130,MELON,267,267,9994
130,EGG,51,51,9979
130,MILK,181,181,9994
130,WOOL,217,217,9994
130,FERTILIZER,100,100,10000
131,WHEAT,30,30,9979
131,CARROT,35,35,9994
131,TOMATO,61,61,9994
131,STRAWBERRY,158,158,9979
131,MELON,267,267,9994
131,EGG,51,51,9979
131,MILK,181,181,9994
131,WOOL,217,217,9994
131,FERTILIZER,100,100,10000
132,WHEAT,30,30,9979
132,CARROT,35,35,9994
132,TOMATO,61,61,9994
132,STRAWBERRY,158,158,9979
132,MELON,267,267,9994
132,EGG,51,51,9979
132,MILK,181,181,9994
132,WOOL,217,217,9994
132,FERTILIZER,100,100,10000
133,WHEAT,30,30,9978
133,CARROT,35,35,9994
133,TOMATO,61,61,9994
133,STRAWBERRY,159,158,9978
133,MELON,267,267,9994
133,EGG,51,51,9978
133,MILK,181,181,9994
133,WOOL,217,217,9994
133,FERTILIZER,100,100,10000
134,WHEAT,30,30,9978
134,CARROT,35,35,9994
134,TOMATO,61,61,9994
134,STRAWBERRY,159,159,9978
134,MELON,267,267,9994
134,EGG,51,51,9978
134,MILK,181,181,9994
134,WOOL,217,217,9994
134,FERTILIZER,100,100,10000
135,WHEAT,30,30,9978
135,CARROT,35,35,9994
135,TOMATO,61,61,9994
135,STRAWBERRY,159,159,9978
135,MELON,267,267,9994
135,EGG,51,51,9978
135,MILK,181,181,9994
135,WOOL,217,217,9994
135,FERTILIZER,100,100,10000
136,WHEAT,30,30,9978
136,CARROT,35,35,9994
136,TOMATO,61,61,9994
136,STRAWBERRY,159,159,9978
136,MELON,267,267,9994
136,EGG,51,51,9978
136,MILK,181,181,9994
136,WOOL,217,217,9994
136,FERTILIZER,100,100,10000
137,WHEAT,30,30,9977
137,CARROT,35,35,9994
137,TOMATO,61,61,9994
137,STRAWBERRY,160,159,9977
137,MELON,267,267,9994
137,EGG,51,51,9977
137,MILK,181,181,9994
137,WOOL,217,217,9994
137,FERTILIZER,100,100,10000
138,WHEAT,30,30,9977
138,CARROT,35,35,9994
138,TOMATO,61,61,9994
138,STRAWBERRY,160,160,9977
138,MELON,267,267,9994
138,EGG,51,51,9977
138,MILK,181,181,9994
138,WOOL,217,217,9994
138,FERTILIZER,100,100,10000
139,WHEAT,30,30,9977
139,CARROT,35,35,9994
139,TOMATO,61,61,9994
139,STRAWBERRY,160,160,9977
139,MELON,267,267,9994
139,EGG,51,51,9977
139,MILK,181,181,9994
139,WOOL,217,217,9994
139,FERTILIZER,100,100,10000
140,WHEAT,30,30,9977
140,CARROT,35,35,9994
140,TOMATO,61,61,9994
140,STRAWBERRY,160,160,9977
140,MELON,267,267,9994
140,EGG,51,51,9977
140,MILK,181,181,9994
140,WOOL,217,217,9994
140,FERTILIZER,100,100,10000
141,WHEAT,30,30,9976
141,CARROT,35,35,9994
141,TOMATO,61,61,9994
141,STRAWBERRY,161,160,9976
141,MELON,267,267,9994
141,EGG,51,51,9976
141,MILK,181,181,9994
141,WOOL,217,217,9994
141,FERTILIZER,100,100,10000
142,WHEAT,30,30,9976
142,CARROT,35,35,9994
142,TOMATO,61,61,9994
142,STRAWBERRY,161,161,9976
142,MELON,267,267,9994
142,EGG,51,51,9976
142,MILK,181,181,9994
142,WOOL,217,217,9994
142,FERTILIZER,100,100,10000
143,WHEAT,30,30,9976
143,CARROT,35,35,9994
143,TOMATO,61,61,9994
143,STRAWBERRY,161,161,9976
143,MELON,267,267,9994
143,EGG,51,51,9976
143,MILK,181,181,9994
143,WOOL,217,217,9994
143,FERTILIZER,100,100,10000
144,WHEAT,30,30,9976
144,CARROT,35,35,9994
144,TOMATO,61,61,9994
144,STRAWBERRY,161,161,9976
144,MELON,267,267,9994
144,EGG,51,51,9976
144,MILK,181,181,9994
144,WOOL,217,217,9994
144,FERTILIZER,100,100,10000
145,WHEAT,30,30,9973
145,CARROT,36,35,9992
145,TOMATO,61,61,9992
145,STRAWBERRY,164,161,9973
145,MELON,268,267,9993
145,EGG,52,51,9974
145,MILK,183,181,9993
145,WOOL,218,217,9993
145,FERTILIZER,100,100,10000
146,WHEAT,30,30,9973
146,CARROT,36,36,9992
146,TOMATO,61,61,9992
146,STRAWBERRY,164,164,9973
146,MELON,268,268,9993
146,EGG,52,52,9974
146,MILK,183,183,9993
146,WOOL,218,218,9993
146,FERTILIZER,100,100,10000
147,WHEAT,30,30,9973
147,CARROT,36,36,9992
147,TOMATO,61,61,9992
147,STRAWBERRY,164,164,9973
147,MELON,268,268,9993
147,EGG,52,52,9974
147,MILK,183,183,9993
147,WOOL,218,218,9993
147,FERTILIZER,100,100,10000
148,WHEAT,30,30,9973
148,CARROT,36,36,9992
148,TOMATO,61,61,9992
148,STRAWBERRY,164,164,9973
148,MELON,268,268,9993
148,EGG,52,52,9974
148,MILK,183,183,9993
148,WOOL,218,218,9993
148,FERTILIZER,100,100,10000
149,WHEAT,30,30,9971
149,CARROT,36,36,9991
149,TOMATO,61,61,9991
149,STRAWBERRY,165,164,9971
149,MELON,268,268,9993
149,EGG,52,52,9973
149,MILK,183,183,9993
149,WOOL,218,218,9993
149,FERTILIZER,100,100,10000
150,WHEAT,30,30,9971
150,CARROT,36,36,9991
150,TOMATO,61,61,9991
150,STRAWBERRY,165,165,9971
150,MELON,268,268,9993
150,EGG,52,52,9973
150,MILK,183,183,9993
150,WOOL,218,218,9993
150,FERTILIZER,100,100,10000
151,WHEAT,30,30,9971
151,CARROT,36,36,9991
151,TOMATO,61,61,9991
151,STRAWBERRY,165,165,9971
151,MELON,268,268,9993
151,EGG,52,52,9973
151,MILK,183,183,9993
151,WOOL,218,218,9993
151,FERTILIZER,100,100,10000
152,WHEAT,30,30,9971
152,CARROT,36,36,9991
152,TOMATO,61,61,9991
152,STRAWBERRY,165,165,9971
152,MELON,268,268,9993
152,EGG,52,52,9973
152,MILK,183,183,9993
152,WOOL,218,218,9993
152,FERTILIZER,100,100,10000
153,WHEAT,31,30,9969
153,CARROT,36,36,9990
153,TOMATO,61,61,9990
153,STRAWBERRY,167,165,9969
153,MELON,268,268,9993
153,EGG,52,52,9972
153,MILK,183,183,9993
153,WOOL,218,218,9993
153,FERTILIZER,100,100,10000
154,WHEAT,31,31,9969
154,CARROT,36,36,9990
154,TOMATO,61,61,9990
154,STRAWBERRY,167,167,9969
154,MELON,268,268,9993
154,EGG,52,52,9972
154,MILK,183,183,9993
154,WOOL,218,218,9993
154,FERTILIZER,100,100,10000
155,WHEAT,31,31,9969
155,CARROT,36,36,9990
155,TOMATO,61,61,9990
155,STRAWBERRY,167,167,9969
155,MELON,268,268,9993
155,EGG,52,52,9972
155,MILK,183,183,9993
155,WOOL,218,218,9993
155,FERTILIZER,100,100,10000
156,WHEAT,31,31,9969
156,CARROT,36,36,9990
156,TOMATO,61,61,9990
156,STRAWBERRY,167,167,9969
156,MELON,268,268,9993
156,EGG,52,52,9972
156,MILK,183,183,9993
156,WOOL,218,218,9993
156,FERTILIZER,100,100,10000
157,WHEAT,31,31,9967
157,CARROT,36,36,9989
157,TOMATO,61,61,9989
157,STRAWBERRY,168,167,9967
157,MELON,268,268,9993
157,EGG,52,52,9971
157,MILK,183,183,9993
157,WOOL,218,218,9993
157,FERTILIZER,100,100,10000
158,WHEAT,31,31,9967
158,CARROT,36,36,9989
158,TOMATO,61,61,9989
158,STRAWBERRY,168,168,9967
158,MELON,268,268,9993
158,EGG,52,52,9971
158,MILK,183,183,9993
158,WOOL,218,218,9993
158,FERTILIZER,100,100,10000
159,WHEAT,31,31,9967
159,CARROT,36,36,9989
159,TOMATO,61,61,9989
159,STRAWBERRY,168,168,9967
159,MELON,268,268,9993
159,EGG,52,52,9971
159,MILK,183,183,9993
159,WOOL,218,218,9993
159,FERTILIZER,100,100,10000
160,WHEAT,31,31,9967
160,CARROT,36,36,9989
160,TOMATO,61,61,9989
160,STRAWBERRY,168,168,9967
160,MELON,268,268,9993
160,EGG,52,52,9971
160,MILK,183,183,9993
160,WOOL,218,218,9993
160,FERTILIZER,100,100,10000
161,WHEAT,31,31,9965
161,CARROT,36,36,9988
161,TOMATO,61,61,9988
161,STRAWBERRY,170,168,9965
161,MELON,268,268,9993
161,EGG,52,52,9970
161,MILK,183,183,9993
161,WOOL,218,218,9993
161,FERTILIZER,100,100,10000
162,WHEAT,31,31,9965
162,CARROT,36,36,9988
162,TOMATO,61,61,9988
162,STRAWBERRY,170,170,9965
162,MELON,268,268,9993
162,EGG,52,52,9970
162,MILK,183,183,9993
162,WOOL,218,218,9993
162,FERTILIZER,100,100,10000
163,WHEAT,31,31,9965
163,CARROT,36,36,9988
163,TOMATO,61,61,9988
163,STRAWBERRY,170,170,9965
163,MELON,268,268,9993
163,EGG,52,52,9970
163,MILK,183,183,9993
163,WOOL,218,218,9993
163,FERTILIZER,100,100,10000
164,WHEAT,31,31,9965
164,CARROT,36,36,9988
164,TOMATO,61,61,9988
164,STRAWBERRY,170,170,9965
164,MELON,268,268,9993
164,EGG,52,52,9970
164,MILK,183,183,9993
164,WOOL,218,218,9993
164,FERTILIZER,100,100,10000
165,WHEAT,31,31,9963
165,CARROT,36,36,9987
165,TOMATO,62,61,9987
165,STRAWBERRY,171,170,9963
165,MELON,268,268,9993
165,EGG,52,52,9969
165,MILK,183,183,9993
165,WOOL,218,218,9993
165,FERTILIZER,100,100,10000
166,WHEAT,31,31,9963
166,CARROT,36,36,9987
166,TOMATO,62,62,9987
166,STRAWBERRY,171,171,9963
166,MELON,268,268,9993
166,EGG,52,52,9969
166,MILK,183,183,9993
166,WOOL,218,218,9993
166,FERTILIZER,100,100,10000
167,WHEAT,31,31,9963
167,CARROT,36,36,9987
167,TOMATO,62,62,9987
167,STRAWBERRY,171,171,9963
167,MELON,268,268,9993
167,EGG,52,52,9969
167,MILK,183,183,9993
167,WOOL,218,218,9993
167,FERTILIZER,100,100,10000
168,WHEAT,31,31,9963
168,CARROT,36,36,9987
168,TOMATO,62,62,9987
168,STRAWBERRY,171,171,9963
168,MELON,268,268,9993
168,EGG,52,52,9969
168,MILK,183,183,9993
168,WOOL,218,218,9993
168,FERTILIZER,100,100,10000
169,WHEAT,31,31,9960
169,CARROT,36,36,9985
169,TOMATO,62,62,9985
169,STRAWBERRY,173,171,9960
169,MELON,269,268,9992
169,EGG,52,52,9967
169,MILK,185,183,9992
169,WOOL,219,218,9992
169,FERTILIZER,100,100,10000
170,WHEAT,31,31,9960
170,CARROT,36,36,9985
170,TOMATO,62,62,9985
170,STRAWBERRY,173,173,9960
170,MELON,269,269,9992
170,EGG,52,52,9967
170,MILK,185,185,9992
170,WOOL,219,219,9992
170,FERTILIZER,100,100,10000
171,WHEAT,31,31,9960
171,CARROT,36,36,9985
171,TOMATO,62,62,9985
171,STRAWBERRY,173,173,9960
171,MELON,269,269,9992
171,EGG,52,52,9967
171,MILK,185,185,9992
171,WOOL,219,219,9992
171,FERTILIZER,100,100,10000
172,WHEAT,31,31,9960
172,CARROT,36,36,9985
172,TOMATO,62,62,9985
172,STRAWBERRY,173,173,9960
172,MELON,269,269,9992
172,EGG,52,52,9967
172,MILK,185,185,9992
172,WOOL,219,219,9992
172,FERTILIZER,100,100,10000
173,WHEAT,31,31,9958
173,CARROT,36,36,9984
173,TOMATO,62,62,9984
173,STRAWBERRY,174,173,9958
173,MELON,269,269,9992
173,EGG,52,52,9966
173,MILK,185,185,9992
173,WOOL,219,219,9992
173,FERTILIZER,100,100,10000
174,WHEAT,31,31,9958
174,CARROT,36,36,9984
174,TOMATO,62,62,9984
174,STRAWBERRY,174,174,9958
174,MELON,269,269,9992
174,EGG,52,52,9966
174,MILK,185,185,9992
174,WOOL,219,219,9992
174,FERTILIZER,100,100,10000
175,WHEAT,31,31,9958
175,CARROT,36,36,9984
175,TOMATO,62,62,9984
175,STRAWBERRY,174,174,9958
175,MELON,269,269,9992
175,EGG,52,52,9966
175,MILK,185,185,9992
175,WOOL,219,219,9992
175,FERTILIZER,100,100,10000
176,WHEAT,31,31,9958
176,CARROT,36,36,9984
176,TOMATO,62,62,9984
176,STRAWBERRY,174,174,9958
176,MELON,269,269,9992
176,EGG,52,52,9966
176,MILK,185,185,9992
176,WOOL,219,219,9992
176,FERTILIZER,100,100,10000
177,WHEAT,32,31,9956
177,CARROT,36,36,9983
177,TOMATO,62,62,9983
177,STRAWBERRY,176,174,9956
177,MELON,269,269,9992
177,EGG,52,52,9965
177,MILK,185,185,9992
177,WOOL,219,219,9992
177,FERTILIZER,100,100,10000
178,WHEAT,32,32,9956
178,CARROT,36,36,9983
178,TOMATO,62,62,9983
178,STRAWBERRY,176,176,9956
178,MELON,269,269,9992
178,EGG,52,52,9965
178,MILK,185,185,9992
178,WOOL,219,219,9992
178,FERTILIZER,100,100,10000
179,WHEAT,32,32,9956
179,CARROT,36,36,9983
179,TOMATO,62,62,9983
179,STRAWBERRY,176,176,9956
179,MELON,269,269,9992
179,EGG,52,52,9965
179,MILK,185,185,9992
179,WOOL,219,219,9992
179,FERTILIZER,100,100,10000
180,WHEAT,32,32,9956
180,CARROT,36,36,9983
180,TOMATO,62,62,9983
180,STRAWBERRY,176,176,9956
180,MELON,269,269,9992
180,EGG,52,52,9965
180,MILK,185,185,9992
180,WOOL,219,219,9992
180,FERTILIZER,100,100,10000
181,WHEAT,32,32,9954
181,CARROT,36,36,9982
181,TOMATO,62,62,9982
181,STRAWBERRY,177,176,9954
181,MELON,269,269,9992
181,EGG,52,52,9964
181,MILK,185,185,9992
181,WOOL,219,219,9992
181,FERTILIZER,100,100,10000
182,WHEAT,32,32,9954
182,CARROT,36,36,9982
182,TOMATO,62,62,9982
182,STRAWBERRY,177,177,9954
182,MELON,269,269,9992
182,EGG,52,52,9964
182,MILK,185,185,9992
182,WOOL,219,219,9992
182,FERTILIZER,100,100,10000
183,WHEAT,32,32,9954
183,CARROT,36,36,9982
183,TOMATO,62,62,9982
183,STRAWBERRY,177,177,9954
183,MELON,269,269,9992
183,EGG,52,52,9964
183,MILK,185,185,9992
183,WOOL,219,219,9992
183,FERTILIZER,100,100,10000
184,WHEAT,32,32,9954
184,CARROT,36,36,9982
184,TOMATO,62,62,9982
184,STRAWBERRY,177,177,9954
184,MELON,269,269,9992
184,EGG,52,52,9964
184,MILK,185,185,9992
184,WOOL,219,219,9992
184,FERTILIZER,100,100,10000
185,WHEAT,32,32,9952
185,CARROT,36,36,9981
185,TOMATO,62,62,9981
185,STRAWBERRY,178,177,9952
185,MELON,269,269,9992
185,EGG,52,52,9963
185,MILK,185,185,9992
185,WOOL,219,219,9992
185,FERTILIZER,100,100,10000
186,WHEAT,32,32,9952
186,CARROT,36,36,9981
186,TOMATO,62,62,9981
186,STRAWBERRY,178,178,9952
186,MELON,269,269,9992
186,EGG,52,52,9963
186,MILK,185,185,9992
186,WOOL,219,219,9992
186,FERTILIZER,100,100,10000
187,WHEAT,32,32,9952
187,CARROT,36,36,9981
187,TOMATO,62,62,9981
187,STRAWBERRY,178,178,9952
187,MELON,269,269,9992
187,EGG,52,52,9963
187,MILK,185,185,9992
187,WOOL,219,219,9992
187,FERTILIZER,100,100,10000
188,WHEAT,32,32,9952
188,CARROT,36,36,9981
188,TOMATO,62,62,9981
188,STRAWBERRY,178,178,9952
188,MELON,269,269,9992
188,EGG,52,52,9963
188,MILK,185,185,9992
188,WOOL,219,219,9992
188,FERTILIZER,100,100,10000
189,WHEAT,32,32,9950
189,CARROT,37,36,9980
189,TOMATO,62,62,9980
189,STRAWBERRY,179,178,9950
189,MELON,269,269,9992
189,EGG,52,52,9962
189,MILK,185,185,9992
189,WOOL,219,219,9992
189,FERTILIZER,100,100,10000
190,WHEAT,32,32,9950
190,CARROT,37,37,9980
190,TOMATO,62,62,9980
190,STRAWBERRY,179,179,9950
190,MELON,269,269,9992
190,EGG,52,52,9962
190,MILK,185,185,9992
190,WOOL,219,219,9992
190,FERTILIZER,100,100,10000
191,WHEAT,32,32,9950
191,CARROT,37,37,9980
191,TOMATO,62,62,9980
191,STRAWBERRY,179,179,9950
191,MELON,269,269,9992
191,EGG,52,52,9962
191,MILK,185,185,9992
191,WOOL,219,219,9992
191,FERTILIZER,100,100,10000
192,WHEAT,32,32,9950
192,CARROT,37,37,9980
192,TOMATO,62,62,9980
192,STRAWBERRY,179,179,9950
192,MELON,269,269,9992
192,EGG,52,52,9962
192,MILK,185,185,9992
192,WOOL,219,219,9992
192,FERTILIZER,100,100,10000
193,WHEAT,32,32,9947
193,CARROT,37,37,9978
193,TOMATO,63,62,9978
193,STRAWBERRY,181,179,9947
193,MELON,270,269,9991
193,EGG,52,52,9960
193,MILK,186,185,9991
193,WOOL,220,219,9991
193,FERTILIZER,100,100,10000
194,WHEAT,32,32,9947
194,CARROT,37,37,9978
194,TOMATO,63,63,9978
194,STRAWBERRY,181,181,9947
194,MELON,270,270,9991
194,EGG,52,52,9960
194,MILK,186,186,9991
194,WOOL,220,220,9991
194,FERTILIZER,100,100,10000
195,WHEAT,32,32,9947
195,CARROT,37,37,9978
195,TOMATO,63,63,9978
195,STRAWBERRY,181,181,9947
195,MELON,270,270,9991
195,EGG,52,52,9960
195,MILK,186,186,9991
195,WOOL,220,220,9991
195,FERTILIZER,100,100,10000
196,WHEAT,32,32,9947
196,CARROT,37,37,9978
196,TOMATO,63,63,9978
196,STRAWBERRY,181,181,9947
196,MELON,270,270,9991
196,EGG,52,52,9960
196,MILK,186,186,9991
196,WOOL,220,220,9991
196,FERTILIZER,100,100,10000
197,WHEAT,32,32,9945
197,CARROT,37,37,9977
197,TOMATO,63,63,9977
197,STRAWBERRY,182,181,9945
197,MELON,270,270,9991
197,EGG,52,52,9959
197,MILK,186,186,9991
197,WOOL,220,220,9991
197,FERTILIZER,100,100,10000
198,WHEAT,32,32,9945
198,CARROT,37,37,9977
198,TOMATO,63,63,9977
198,STRAWBERRY,182,182,9945
198,MELON,270,270,9991
198,EGG,52,52,9959
198,MILK,186,186,9991
198,WOOL,220,220,9991
198,FERTILIZER,100,100,10000
199,WHEAT,32,32,9945
199,CARROT,37,37,9977
199,TOMATO,63,63,9977
199,STRAWBERRY,182,182,9945
199,MELON,270,270,9991
199,EGG,52,52,9959
199,MILK,186,186,9991
199,WOOL,220,220,9991
199,FERTILIZER,100,100,10000
200,WHEAT,32,32,9945
200,CARROT,37,37,9977
200,TOMATO,63,63,9977
200,STRAWBERRY,182,182,9945
200,MELON,270,270,9991
200,EGG,52,52,9959
200,MILK,186,186,9991
200,WOOL,220,220,9991
200,FERTILIZER,100,100,10000
201,WHEAT,33,32,9943
201,CARROT,37,37,9976
201,TOMATO,63,63,9976
201,STRAWBERRY,183,182,9943
201,MELON,270,270,9991
201,EGG,53,52,9958
201,MILK,186,186,9991
201,WOOL,220,220,9991
201,FERTILIZER,100,100,10000
202,WHEAT,33,33,9943
202,CARROT,37,37,9976
202,TOMATO,63,63,9976
202,STRAWBERRY,183,183,9943
202,MELON,270,270,9991
202,EGG,53,53,9958
202,MILK,186,186,9991
202,WOOL,220,220,9991
202,FERTILIZER,100,100,10000
203,WHEAT,33,33,9943
203,CARROT,37,37,9976
203,TOMATO,63,63,9976
203,STRAWBERRY,183,183,9943
203,MELON,270,270,9991
203,EGG,53,53,9958
203,MILK,186,186,9991
203,WOOL,220,220,9991
203,FERTILIZER,100,100,10000
204,WHEAT,33,33,9943
204,CARROT,37,37,9976
204,TOMATO,63,63,9976
204,STRAWBERRY,183,183,9943
204,MELON,270,270,9991
204,EGG,53,53,9958
204,MILK,186,186,9991
204,WOOL,220,220,9991
204,FERTILIZER,100,100,10000
205,WHEAT,33,33,9941
205,CARROT,37,37,9975
205,TOMATO,63,63,9975
205,STRAWBERRY,185,183,9941
205,MELON,270,270,9991
205,EGG,53,53,9957
205,MILK,186,186,9991
205,WOOL,220,220,9991
205,FERTILIZER,100,100,10000
206,WHEAT,33,33,9941
206,CARROT,37,37,9975
206,TOMATO,63,63,9975
206,STRAWBERRY,185,185,9941
206,MELON,270,270,9991
206,EGG,53,53,9957
206,MILK,186,186,9991
206,WOOL,220,220,9991
206,FERTILIZER,100,100,10000
207,WHEAT,33,33,9941
207,CARROT,37,37,9975
207,TOMATO,63,63,9975
207,STRAWBERRY,185,185,9941
207,MELON,270,270,9991
207,EGG,53,53,9957
207,MILK,186,186,9991
207,WOOL,220,220,9991
207,FERTILIZER,100,100,10000
208,WHEAT,33,33,9941
208,CARROT,37,37,9975
208,TOMATO,63,63,9975
208,STRAWBERRY,185,185,9941
208,MELON,270,270,9991
208,EGG,53,53,9957
208,MILK,186,186,9991
208,WOOL,220,220,9991
208,FERTILIZER,100,100,10000
209,WHEAT,33,33,9939
209,CARROT,37,37,9974
209,TOMATO,63,63,9974
209,STRAWBERRY,186,185,9939
209,MELON,270,270,9991
209,EGG,53,53,9956
209,MILK,186,186,9991
209,WOOL,220,220,9991
209,FERTILIZER,100,100,10000
210,WHEAT,33,33,9939
210,CARROT,37,37,9974
210,TOMATO,63,63,9974
210,STRAWBERRY,186,186,9939
210,MELON,270,270,9991
210,EGG,53,53,9956
210,MILK,186,186,9991
210,WOOL,220,220,9991
210,FERTILIZER,100,100,10000
211,WHEAT,33,33,9939
211,CARROT,37,37,9974
211,TOMATO,63,63,9974
211,STRAWBERRY,186,186,9939
211,MELON,270,270,9991
211,EGG,53,53,9956
211,MILK,186,186,9991
